324.17,280,365
318.5,277,359
313.77,277,359
310,277,355
308,277,344
304.19,262,342
302.51,262,339
300.62,262,339
299.22,262,329
297.27,262,329
295.4,261,328
293.01,261,326
291.07,261,326
289.82,261,326
288.57,261,326
287.19,261,313
286.37,261,313
285.09,259,313
284.54,259,313
283.35,259,312
282.84,259,312
281.9,259,312
281.08,247,312
280.74,247,310
279.97,247,309
279.28,247,309
278.17,247,309
277.2,245,309
277.07,245,309
276.93,245,309
276.44,245,309
276.14,245,309
275.09,245,308
275.01,245,308
274.55,245,308
274.13,245,308
273.91,245,308
273.42,245,308
272.79,245,308
272.76,245,308
272.37,245,308
271.79,245,308
271.74,245,308
271.63,245,308
271.15,243,308
270.8,243,308
270.61,243,308
269.71,243,308
269.3,243,298
269.04,243,298
269,243,298
268.65,243,298
268.08,243,298
267.75,243,294
267.39,243,294
267.24,243,294
267.06,243,294
266.96,243,294
266.44,243,292
266.07,243,290
266.05,243,290
265.83,243,290
265.47,243,290
265.31,243,290
264.87,243,290
264.65,243,290
264.61,243,290
264.6,243,290
264.6,243,290
264.52,243,290
264.38,243,290
264.16,243,290
263.99,243,290
263.76,243,290
263.76,243,290
263.58,243,290
263.43,243,290
263.12,243,290
263.12,243,290
262.8,243,290
262.8,243,290
262.74,243,290
262.62,243,290
262.61,243,290
262.45,243,290
262.4,243,290
261.81,243,290
261.72,243,290
261.7,243,290
261.54,243,290
261.49,243,290
261.31,243,290
261.3,243,290
261.28,243,290
261.13,243,290
261.13,243,290
260.94,243,290
260.94,243,290
260.84,243,289
260.73,243,289
260.68,243,289
260.33,243,289
260.3,243,289
260.07,243,289
259.86,243,289
259.84,242,289
259.83,242,289
259.65,242,289
259.62,242,287
259.62,242,287
259.61,242,287
259.49,242,287
259.48,242,287
259.29,242,287
259.02,242,287
258.9,242,287
258.74,242,278
258.74,242,278
258.74,242,278
258.58,242,278
258.53,242,278
258.5,242,278
258.35,242,278
258.34,242,278
258.33,242,278
258.07,242,278
257.84,242,278
257.84,242,278
257.83,242,278
257.79,242,278
257.79,242,278
257.79,242,278
257.78,242,278
257.77,242,278
257.73,242,278
257.73,242,278
257.59,242,278
257.43,242,278
257.43,242,278
257.39,242,278
257.22,242,278
257.22,242,278
257.22,242,278
257.08,242,278
256.78,242,278
256.59,242,278
256.53,242,278
256.53,242,278
256.48,242,278
256.45,242,278
256.45,242,278
256.28,242,278
256.28,242,278
256.17,242,278
256.17,242,278
256.17,242,278
255.97,242,278
255.97,242,278
255.72,242,278
255.69,242,278
255.69,242,278
255.61,242,277
255.59,242,277
255.59,242,277
255.56,242,277
255.56,242,277
255.56,242,277
255.44,242,277
255.44,242,277
255.44,242,277
255.42,242,277
255.42,242,277
255.42,242,277
255.4,242,277
255.38,242,277
255.38,242,277
255.38,242,277
255.38,242,277
255.38,242,277
255.28,242,277
255.28,242,277
255.28,242,277
255.25,242,277
255.25,242,277
255.25,242,277
255.25,242,277
255.19,242,277
255.18,242,277
255.17,242,277
255.17,242,277
255.01,242,277
255.01,242,277
255.01,242,277
254.98,242,277
254.98,242,277
254.98,242,277
254.98,242,277
254.97,242,277
254.97,242,277
254.93,242,277
254.93,242,277
254.93,242,277
254.93,242,277
254.93,242,277
254.93,242,277
254.72,242,276
254.72,242,276
254.7,242,276
254.68,242,276
254.66,242,276
254.66,242,276
254.66,242,276
254.53,242,276
254.41,242,276
254.41,242,276
254.38,242,276
254.36,242,276
254.23,242,276
254.22,242,276
254.07,242,276
254.07,242,276
254.05,242,276
254.05,242,276
254.01,242,276
254.01,242,276
253.99,242,275
253.99,242,275
253.99,242,275
253.98,242,275
253.98,242,275
253.98,242,275
253.98,242,275
253.95,242,275
253.95,242,275
253.82,242,275
253.81,242,275
253.67,242,275
253.67,242,275
253.67,242,275
253.66,242,275
253.66,242,275
253.53,242,275
253.51,242,275
253.51,242,275
253.51,242,275
253.41,242,275
253.41,242,275
253.37,242,275
253.36,242,275
253.36,242,275
253.23,242,275
253.11,242,275
253,242,275
252.99,242,275
252.98,242,275
252.98,242,275
252.95,242,275
252.87,242,275
252.85,242,275
252.85,242,275
252.56,242,275
252.56,242,275
252.53,242,275
252.53,242,275
252.53,242,275
252.53,242,275
252.53,242,275
252.53,242,275
252.53,242,275
252.53,242,275
252.51,242,275
252.49,242,275
252.35,242,275
252.32,242,275
252.32,242,275
252.32,242,275
252.21,242,275
252.19,242,275
252.1,242,274
252.1,242,274
252.1,242,274
252.1,242,274
252.1,242,274
252.09,242,274
252.08,242,274
252.07,242,274
252.07,242,274
252.07,242,274
252.05,242,274
252,242,274
252,242,274
252,242,274
252,242,274
252,242,274
252,242,274
252,242,274
252,242,274
251.99,242,274
251.99,242,274
251.99,242,274
251.87,242,274
251.86,242,274
251.56,242,274
251.56,242,274
251.43,242,274
251.43,242,274
251.43,242,274
251.43,242,274
251.43,242,274
251.43,242,274
251.41,242,274
251.41,242,274
251.41,242,274
251.41,242,274
251.41,242,274
251.4,242,274
251.4,242,274
251.4,242,274
251.4,242,274
251.4,242,274
251.4,242,274
251.4,242,274
251.4,242,274
251.39,242,274
251.39,242,274
251.38,242,274
251.38,242,274
251.36,242,274
251.33,242,274
251.33,242,274
251.33,242,274
251.31,242,274
251.31,242,274
251.28,242,274
251.28,242,274
251.28,242,274
251.28,242,274
251.28,242,274
251.28,242,274
251.26,242,274
251.25,242,274
251.11,242,274
251.1,242,274
251.1,242,274
251.1,242,274
251.1,242,274
251.1,242,274
250.98,242,274
250.8,242,274
250.8,242,274
250.67,242,274
250.67,242,274
250.67,242,274
250.67,242,274
250.67,242,274
250.66,242,274
250.65,242,274
250.52,242,274
250.52,242,274
250.5,242,274
250.5,242,274
250.5,242,274
250.5,242,274
250.44,242,274
250.31,242,274
250.31,242,274
250.31,242,274
250.28,242,274
250.28,242,274
250.18,242,274
250.18,242,274
250.18,242,274
250.04,242,274
250.03,242,274
250.03,242,274
250.03,242,274
250.01,242,274
250.01,242,274
249.98,242,274
249.86,242,274
249.75,242,274
249.75,242,274
249.75,242,274
249.75,242,274
249.75,242,274
249.75,242,274
249.59,242,274
249.59,242,274
249.58,242,274
249.56,242,274
249.56,242,274
249.55,242,274
249.52,242,274
249.49,242,274
249.49,242,274
249.48,242,274
249.48,242,274
249.48,242,274
249.33,242,274
249.33,242,274
249.33,242,274
249.32,242,274
249.32,242,274
249.32,242,274
249.32,242,274
249.32,242,274
249.32,242,274
249.32,242,274
249.32,242,274
249.28,242,274
249.28,242,274
249.28,242,274
249.28,242,274
249.28,242,274
249.28,242,274
249.28,242,274
249.28,242,274
249.25,242,274
249.17,242,266
249.17,242,266
249.17,242,266
249.17,242,266
249.02,241,266
249.02,241,266
249.02,241,266
249.02,241,266
249,241,266
249,241,266
249,241,266
249,241,266
249,241,266
249,241,266
248.95,241,266
248.95,241,266
248.92,241,266
248.92,241,266
248.91,241,266
248.91,241,266
248.91,241,266
248.91,241,266
248.91,241,266
248.91,241,266
248.89,241,265
248.89,241,265
248.89,241,265
248.87,241,265
248.87,241,265
248.87,241,265
248.87,241,265
248.87,241,265
248.85,241,265
248.85,241,265
248.83,241,265
248.83,241,265
248.82,241,265
248.79,241,265
248.79,241,265
248.79,241,265
248.79,241,265
248.79,241,265
248.79,241,265
248.79,241,265
248.79,241,265
248.67,241,265
248.67,241,265
248.67,241,265
248.65,241,265
248.65,241,265
248.65,241,265
248.65,241,265
248.63,241,265
248.63,241,265
248.61,241,265
248.5,241,265
248.5,241,265
248.5,241,265
248.5,241,265
248.48,241,265
248.46,241,265
248.46,241,265
248.46,241,265
248.46,241,265
248.45,241,265
248.45,241,265
248.43,241,265
248.43,241,265
248.42,241,265
248.42,241,265
248.42,241,265
248.42,241,265
248.31,241,265
248.31,241,265
248.15,241,264
248.15,241,264
248.15,241,264
247.98,241,264
247.98,241,264
247.98,241,264
247.98,241,264
247.98,241,264
