327.71,280,380
323.71,280,380
321.04,280,366
318.65,280,366
316.74,276,362
314.39,276,361
311.19,276,361
308.76,261,361
306.75,261,361
305.09,260,361
303.25,260,346
300.77,260,345
299.04,260,344
297.75,260,344
296.25,260,344
294.73,260,342
293.63,250,342
292.79,250,329
291.65,248,327
289.77,248,327
287.41,248,327
286.23,248,327
285.31,248,328
284.88,248,328
283.93,247,328
283.4,247,328
282.09,243,328
280.79,242,328
280.33,242,328
279.35,242,326
278.97,242,326
278.59,242,323
277.77,242,323
276.84,242,323
276.47,242,323
275.22,242,323
274.49,242,323
273.92,242,323
272.93,242,310
271.94,242,309
271.25,242,309
270.94,242,307
270.25,242,307
269.93,242,307
269.54,242,307
268.99,242,306
268.37,242,306
267.71,242,293
267.21,242,293
266.68,242,293
266.29,242,293
265.68,242,293
265.47,242,293
265.31,242,293
265.08,242,293
264.87,242,293
264.7,242,293
264.42,242,293
263.8,242,293
263.57,242,292
263.22,242,293
262.69,242,293
262.32,242,293
261.96,242,293
261.75,242,293
261.42,242,293
260.95,242,293
260.79,242,293
260.39,242,293
259.92,242,289
259.59,242,289
259.28,242,289
258.92,242,289
258.57,242,289
258.38,242,289
258.2,242,289
258.18,242,289
257.67,242,289
257.37,242,289
257.37,242,289
257.26,242,289
257.22,242,289
256.54,242,289
256.2,240,282
256.16,240,282
256.14,240,282
256.15,240,282
256.13,240,282
256.09,240,281
255.78,240,281
255.71,240,277
255.4,240,277
255.23,240,277
255.22,240,277
255.22,240,277
255.22,240,277
255.05,240,277
254.89,240,277
254.41,240,277
254.37,240,276
