327.96,264,367
329.11,264,377
329.33,279,376
328.57,279,379
328.14,279,377
326.43,266,376
326.64,264,394
327.59,281,394
326.47,280,383
326.74,281,377
325.98,283,377
326.39,283,377
326.81,268,377
325.06,264,366
324.83,264,367
323.18,264,368
323.93,277,384
324.51,278,382
324.76,277,381
324.5,277,381
324.34,279,383
323.97,280,383
322.69,278,382
323.19,279,376
322.07,272,376
320.65,272,365
321.58,279,365
320.52,280,363
319.45,279,363
318.26,265,368
318.12,265,370
317.56,267,370
318.94,279,370
319.41,279,377
319.56,278,376
318.78,279,361
319.79,276,363
319.39,278,367
317.82,278,367
319.08,267,361
319.93,282,360
319.57,284,355
318.93,271,363
319.42,271,366
318.95,277,378
318.28,276,360
317.73,276,368
319.6,273,384
319.72,273,384
320.58,273,367
318.89,275,351
318.04,275,370
319.38,284,353
318.53,281,353
317.39,275,349
317.67,264,363
317,275,351
315.23,275,368
314.95,275,365
315.95,274,352
314.48,276,352
314.61,276,352
313.79,276,351
314.16,279,349
313.55,265,362
314.73,279,363
314.09,279,361
314.99,278,363
314.83,279,368
315.3,279,368
313.55,266,368
313.11,264,364
312.73,264,376
312.06,264,376
311.12,265,376
310.34,263,362
310.67,265,362
311.74,265,356
311.9,265,356
310.91,261,364
309.56,259,356
310.49,265,356
311.19,261,352
311.01,261,360
311.42,250,361
310.78,250,361
311.2,250,361
309.36,250,364
308.58,250,362
308.45,250,350
308.4,250,350
309.11,250,350
309.04,250,351
310.17,250,361
309.08,246,363
308.11,248,366
307.95,248,364
308.1,248,360
306.94,248,359
306.51,248,361
306.49,248,362
305.75,248,349
304.6,248,366
305.4,248,349
305.48,248,349
305.64,248,364
304.56,261,363
304.69,261,363
304.92,261,350
305.5,261,345
304.62,261,345
304.57,263,345
304.06,263,342
305.09,265,348
304.74,262,349
303.36,260,349
303.28,260,349
302.27,260,349
301.34,260,348
302.16,260,348
301.74,260,345
302.05,276,331
301.35,276,343
301.69,262,358
302.91,262,358
301.52,262,356
301.62,246,356
300.95,259,349
302.2,259,349
301.76,259,348
302.24,260,350
302.55,260,347
302.16,260,347
302.73,260,344
301.47,260,348
300.4,260,358
300.26,260,362
300.04,260,362
299.72,259,345
300.41,259,351
300.01,259,347
298.48,260,345
298.65,260,345
297.66,247,344
297.24,247,345
296.3,247,344
295.39,247,344
295.75,247,341
295.12,260,341
294.64,260,341
293.62,263,342
293.31,251,342
293.87,251,342
293.69,251,343
294.03,251,343
294.22,251,347
294.31,251,345
293.77,251,345
294.56,258,345
292.82,256,332
291.62,256,332
291.08,250,332
290.46,250,333
290.41,249,333
290.13,247,333
290.19,247,333
288.86,247,330
289.71,247,330
289.5,247,330
289.24,247,330
289.07,247,329
289.17,247,331
289.73,247,335
289.2,247,348
288.32,247,347
288.05,247,345
288.42,247,348
287.43,247,348
287.03,243,348
286.92,243,348
286.77,247,351
287.14,247,348
286.88,247,348
286.32,250,345
285.49,247,345
285.01,247,328
284.1,247,317
283.23,247,332
283.02,249,332
282.31,246,344
281.39,245,331
281.16,247,331
280.51,247,331
279.93,247,330
279.84,249,331
279.72,247,331
278.73,247,331
279.01,251,331
279.16,251,316
278.79,259,316
278.79,259,314
278.69,247,314
278.42,247,314
278.19,247,314
277.76,248,314
277.75,248,314
277.41,248,313
276.89,248,313
276.4,248,313
275.95,248,313
275.27,247,313
274.89,247,313
274.65,247,314
274.4,247,314
274.18,247,314
273.94,247,315
273.56,247,315
273.17,247,315
273.13,246,315
272.53,246,315
272.52,246,315
272.08,246,315
272.2,246,315
271.98,246,315
271.27,244,310
271.24,246,310
270.73,244,312
270.5,244,312
270.13,244,310
269.56,243,310
269.06,243,310
268.76,243,310
268.27,244,310
268.08,244,310
267.81,244,313
267.22,244,313
266.61,242,296
265.86,242,296
265.72,242,297
265.62,242,297
265.19,242,297
264.5,242,298
264.68,242,298
264.56,244,299
264.54,244,299
264.29,244,297
263.71,244,297
263.66,242,297
263.47,242,297
263.38,242,296
263.14,242,296
262.99,242,296
263.13,243,297
263.09,243,297
262.92,243,296
262.62,243,296
262.38,243,296
262.46,243,296
262.34,243,295
262.53,243,296
261.88,243,296
261.65,243,293
261.46,243,294
261.1,243,295
261.15,243,295
260.86,243,295
260.91,242,295
260.89,240,295
260.73,240,295
260.58,240,295
260.59,240,296
260.45,240,296
260.35,240,296
260.07,240,297
259.75,240,298
259.57,240,298
259.47,240,285
259.13,240,285
259.13,240,284
259.13,240,284
258.94,240,283
258.56,240,282
258.46,240,282
257.85,240,282
257.9,240,282
257.85,240,282
257.82,240,282
257.75,240,282
257.69,240,282
257.67,240,283
257.46,240,283
257.15,240,282
257.08,240,282
256.9,240,283
256.86,240,283
256.82,240,283
256.6,240,282
256.25,240,282
256.06,240,282
255.81,240,282
255.74,240,282
255.71,240,282
255.78,242,285
255.72,242,285
255.57,242,285
255.52,242,285
255.33,242,285
255.06,242,281
254.54,242,280
254.09,242,279
253.53,242,279
253.56,242,279
253.44,242,279
253.48,242,279
253.52,242,279
253.4,242,279
253.29,242,279
253.23,242,279
253.18,242,279
253.22,242,279
253.13,242,279
253.01,242,279
253.01,242,279
252.58,242,279
252.29,240,279
252.21,240,279
252.13,240,279
252.09,240,279
252.11,240,279
252.06,240,279
252.04,240,279
251.85,240,280
251.68,240,280
251.54,240,280
251.35,240,280
251.18,240,279
250.83,240,279
250.76,240,278
250.85,240,280
250.7,240,280
250.66,240,280
250.76,240,281
250.77,240,280
250.73,240,280
250.74,240,280
250.67,240,280
250.62,240,280
250.45,240,280
250.38,240,280
250.35,240,280
250.15,240,280
250.21,240,280
250.1,240,279
250.04,240,279
249.88,240,277
249.84,240,277
249.77,240,277
249.81,240,277
249.77,240,277
249.75,240,277
249.74,240,278
249.71,240,278
249.66,240,278
249.47,240,278
249.52,240,278
249.43,240,278
249.23,240,278
249.21,240,278
