327.83,279,380
323.87,279,380
322.11,277,380
318.85,276,379
315.7,276,379
313.39,262,368
310.59,262,367
308.15,262,350
306.12,262,350
303.89,246,347
302.42,246,347
300.64,246,347
298.61,246,347
296.42,246,347
294.88,246,347
293.42,246,347
292.79,246,347
291.3,246,347
290.51,246,347
289.18,246,332
287.94,246,332
286.78,246,332
285.98,243,332
285.12,243,332
284.09,243,330
283.01,243,330
282.85,243,330
281.61,243,330
280.64,243,330
279.98,243,330
279.1,243,330
277.83,243,330
277.2,243,330
276.5,243,330
275.91,243,330
274.75,243,328
273.87,243,328
273.52,243,325
273.09,243,325
272.43,243,325
272.11,243,325
271.48,243,325
270.89,243,325
270.53,243,325
270.01,243,310
269.16,243,308
268.49,243,304
268.09,243,304
267.92,243,304
267.87,243,304
267.32,243,304
267.09,243,304
266.49,243,304
266.1,243,304
265.45,243,294
265.24,243,294
265.06,243,294
264.99,243,294
264.75,243,293
264.72,243,293
264.42,243,293
264.06,243,293
263.61,243,293
263.23,243,293
263.25,243,293
262.52,243,293
262.26,243,293
261.85,241,291
261.4,241,291
261.35,241,291
260.88,241,290
260.26,241,290
259.57,241,290
259.11,241,280
258.6,241,280
258.56,241,280
257.95,241,279
257.8,241,279
257.41,241,279
257.41,241,279
257.09,241,279
256.84,241,279
256.8,241,279
256.76,241,279
256.7,241,279
256.69,241,279
256.35,241,278
256.2,241,278
256.03,241,278
255.98,241,278
255.38,241,278
255.36,241,278
255.2,241,278
255.18,241,278
255.18,241,278
255.02,241,278
255,241,278
254.72,241,278
254.68,241,278
254.63,241,278
