332.09,279,381
331.62,265,380
330.18,265,380
327.93,265,380
326.87,263,380
324.25,265,382
323.13,265,382
323.04,265,366
322.57,266,367
321.47,249,363
320.95,249,363
319.05,263,365
319.23,279,380
320.52,280,380
317.49,280,374
316.74,279,374
316.74,278,375
316.5,277,362
316.93,276,363
317.48,276,362
316.42,278,376
315.76,277,364
316.5,276,364
316.09,278,380
315.23,276,380
315.19,277,381
315.59,277,380
316.31,278,384
316.25,279,368
315.66,278,370
314.94,278,370
314.55,263,370
314.05,276,388
313.66,262,369
314.58,266,369
313.07,266,369
316.25,266,369
316.6,264,363
314.91,264,360
314.7,263,360
315.22,262,361
315.18,262,362
314.98,262,366
314.84,262,364
314.73,262,363
314.43,263,361
312.96,263,361
312,264,368
310.59,265,367
310.26,266,368
310.85,264,366
311.04,262,366
311.13,262,366
310.52,262,365
310.12,261,363
310.16,261,367
309.96,260,379
310.73,265,381
311.51,265,366
310.01,262,352
310.22,262,349
311.04,271,349
311.28,262,348
311.42,262,360
311.32,262,351
310.48,262,351
309.94,262,365
310.2,262,367
311.37,275,367
312,275,384
310.51,261,368
310.08,261,383
310.41,261,383
309.21,261,365
307.38,264,348
307.81,264,361
308.9,262,371
308.13,264,371
308.88,264,371
308.65,261,360
307.19,264,360
307.36,266,348
307.45,266,350
307,269,350
308.15,262,350
307.99,262,359
308.65,262,359
307.36,262,349
307.2,262,344
306.66,262,347
306.27,262,349
306.91,262,351
305.71,263,351
306.47,263,353
305.69,263,352
304.65,263,352
304.08,263,352
303.57,261,350
302.57,262,350
301.5,260,350
302.05,262,348
302.01,261,344
302.01,261,349
300.98,261,353
300.68,261,350
300.94,261,349
300.5,261,353
300.12,261,364
299.38,249,364
299.53,249,364
299.47,249,365
300.03,249,348
299.97,249,346
299.24,249,349
299.65,249,346
299.35,249,346
299.37,249,346
298.46,251,346
297.57,262,350
297.13,262,350
297.62,262,346
298.15,262,346
298.04,262,346
297.65,258,348
297.5,259,348
297.5,259,348
297.12,259,347
296.16,259,345
295.57,259,345
294.76,251,345
294.91,251,345
294.22,251,344
293.98,251,344
294.05,251,341
293.39,251,334
293.15,251,335
293.25,251,335
